"school" "on" "att" "read"
92 -0.243437512089604 0.14630753305863 -0.65532834540285
93 -0.601263440426145 -0.0092348521127254 0.0918320936776635
93 0.293301380415207 1.50730340330799 0.313212964516332
93 -1.94311067168817 -1.79797228158331 -1.86896990517913
93 -0.601263440426145 -0.903603566848017 1.27780104459911
94 -1.4958282612675 -1.02026035572653 -1.09809008708019
94 0.472214344583476 -0.825832374262339 -2.32359133636569
94 1.5456921295931 -0.0092348521127254 0.60575197241029
95 -0.243437512089604 -1.52577310753344 0.435763089444885
95 -0.780176404594415 0.535163495987017 -0.165127845688649
96 -0.243437512089604 -0.436976411333951 0.107645013023282
96 -0.243437512089604 -0.553633200212468 0.570172903882649
96 -0.86963288667855 -0.0092348521127254 -0.426041014891371
96 0.0249319341628009 0.0685363404729525 1.03665402457842
97 0.472214344583476 -0.709175585383823 -0.801597849349831
97 0.0249319341628009 -0.0870060446984026 -0.845083377550282
97 0.203844898331071 -0.631404392798145 -0.339069958490463
97 -0.69071992251028 0.535163495987017 0.629471351428722
98 0.919496755004153 -0.359205218748274 0.309259734679931
98 0.0249319341628009 0.535163495987017 0.759927936030079
98 0.114388416246936 1.27398982555095 1.49127545576498
98 1.27732268334069 0.379621110815662 1.23826874623506
99 1.90351805792964 -0.125891640991241 -0.813457538859044
99 -0.0645245479213339 0.45739230340134 -0.263958591598773
99 0.382757862499342 0.379621110815662 0.0720659444956373
100 2.08243102209791 0.45739230340134 1.07618632294247
100 0.203844898331071 0.651820284865534 0.119504702532496
100 0.0249319341628009 0.107421936765791 0.0522997953136169
101 -0.511806958342009 1.00179065150108 1.49127545576498
101 -0.0645245479213339 1.15733303667244 1.11967185114292
101 1.8140615758455 -1.13691714460505 0.510874456336574
102 0.651127308751747 -0.398090815041113 0.684816569138389
102 0.919496755004153 1.42953221072231 0.151130541223736
103 -1.31691529709923 -1.05914595201937 -0.730439712294542
103 -0.959089368762686 -1.13691714460505 -2.03105232847173
103 0.651127308751747 -1.79797228158331 -0.667188034912066
103 -0.69071992251028 -1.44800191494776 -1.43806785301101
104 -1.13800233293096 2.05170175140773 -0.33511672865406
104 -1.13800233293096 0.496277899694179 0.546453524864217
104 0.114388416246936 0.729591477451211 -0.78578493000421
104 1.63514861167723 0.14630753305863 0.684816569138388
105 0.203844898331071 -1.09803154831221 -0.271865051271583
105 1.18786620125656 -0.125891640991241 0.408090480590051
105 0.0249319341628009 1.00179065150108 1.15920414950697
105 -1.4958282612675 -1.60354430011911 0.249961287133855
106 -1.04854585084682 0.107421936765791 0.846898992430988
107 -1.58528474335163 -0.903603566848017 -2.02709909863533
108 1.18786620125656 0.729591477451211 -1.16529499429907
108 -0.422350476257875 0.924019458915405 0.190662839587782
108 0.0249319341628009 0.76847707374405 0.0364868759679944
108 -0.243437512089604 0.262964321937146 0.0562530251500196
109 -0.780176404594415 -1.2924595297764 0.724348867502435
109 1.18786620125656 0.0685363404729525 1.37267856067283
109 1.63514861167723 -0.242548429869758 0.467388928136124
110 1.00895323708829 0.729591477451211 1.49127545576498
110 0.561670826667612 1.39064661442947 0.546453524864217
110 0.472214344583476 0.262964321937146 0.740161786848058
110 -0.153981030005469 -1.33134512606924 -0.339069958490463
111 1.27732268334069 0.14630753305863 -0.797644619513426
111 0.0249319341628009 -0.0870060446984026 1.15525091967056
112 0.561670826667612 -0.631404392798145 1.23826874623507
112 -0.511806958342009 0.612934688572695 0.906197439977057
112 0.0249319341628009 -0.825832374262339 0.566219674046241
112 -1.31691529709923 0.496277899694179 1.55057390331105
113 1.99297454001377 0.885133862622566 1.37267856067283
113 0.472214344583476 -0.7869467779695 0.977355577032347
114 -0.959089368762686 0.185193129351468 0.720395637666033
114 -0.601263440426145 -0.903603566848017 -0.0623438699421268
115 0.114388416246936 -1.87574347416899 -0.849036607386687
115 -1.04854585084682 -1.17580274089789 -1.47760015137506
115 -0.959089368762686 -1.75908668529047 -0.710673563112518
116 -1.31691529709923 -1.21468833719073 -1.24040636119077
116 -0.86963288667855 -0.0092348521127254 0.368558182226003
116 1.18786620125656 1.42953221072231 1.49127545576498
116 0.293301380415207 1.54618899960082 1.23826874623506
117 0.651127308751747 1.00179065150108 0.186709609751381
117 -0.0645245479213339 -0.359205218748274 -0.449760393909798
118 -0.0645245479213339 -0.125891640991241 -1.04669809920693
118 -0.601263440426145 -0.981374759433694 -0.260005361762365
118 -0.69071992251028 1.6239601921865 0.388324331408027
119 0.114388416246936 -0.47586200762679 -0.797644619513425
119 0.561670826667612 -1.75908668529047 1.55057390331105
120 -0.243437512089604 -0.125891640991241 0.961542657686725
120 -1.22745881501509 -1.75908668529047 -2.28405903800164
120 1.45623564750896 -0.709175585383823 -0.283724740780798
120 0.472214344583476 -2.03128585934034 -2.56078512654998
121 0.293301380415207 -1.40911631865492 -1.03879163953412
121 -0.86963288667855 0.379621110815662 0.56226644420984
121 0.830040272920017 0.807362670036889 1.33709949214519
122 1.00895323708829 -1.40911631865492 -1.73851332057777
123 0.0249319341628009 0.690705881158372 0.566219674046241
123 -0.86963288667855 0.76847707374405 -0.453713623746205
124 -0.780176404594415 0.340735514522823 -0.548591139819921
124 0.561670826667612 0.535163495987017 1.15525091967056
124 -0.33289399417374 0.729591477451211 1.31338011312676
124 -1.7641977075199 -1.87574347416899 0.119504702532498
125 -0.511806958342009 0.340735514522823 1.21454936721663
125 0.561670826667612 -1.2924595297764 -0.552544369656325
125 0.203844898331071 0.379621110815662 0.404137250753643
126 -1.31691529709923 -0.553633200212468 -1.22459344184515
126 -0.86963288667855 0.535163495987017 0.269727436315879
126 0.472214344583476 0.885133862622566 0.23810159762464
126 -0.153981030005469 1.74061698106502 0.582032593391863
126 -0.601263440426145 -1.17580274089789 -0.0860632489605557
127 -0.33289399417374 0.379621110815662 0.273680666152285
127 0.382757862499342 0.262964321937146 1.33709949214519
127 0.472214344583476 0.262964321937146 -0.125595547324603
127 1.36677916542483 0.14630753305863 -0.109782627978984
128 1.09840971917242 -1.44800191494776 0.0602062549864233
128 0.382757862499342 -0.164777237284081 -0.204660144052698
128 -1.22745881501509 -1.02026035572653 -0.382555486690917
129 -0.153981030005469 -1.4868875112406 -2.27615257832883
129 -2.03256715377231 -0.942489163140855 -1.45388077235663
130 0.203844898331071 -0.903603566848017 -0.497199151946658
130 -1.85365418960404 -0.631404392798145 -1.7582794697598
130 0.114388416246936 -0.592518796505306 0.309259734679928
131 -0.153981030005469 -0.203662833576919 -0.0781567892877464
131 -1.22745881501509 -0.631404392798145 -0.789738159840613
131 -1.40637177918336 -0.748061181676662 -0.327210268981249
131 -1.22745881501509 -1.2924595297764 -1.5961970464672
132 0.382757862499342 -1.40911631865492 -0.868802756568712
132 1.00895323708829 1.00179065150108 0.534593835355003
132 0.114388416246936 -0.0092348521127254 0.265774206479475
132 1.36677916542483 -0.981374759433694 -2.26824611865602
133 0.382757862499342 1.00179065150108 1.15525091967056
133 0.740583790835882 0.0685363404729525 1.25408166558069
134 -0.69071992251028 0.301849918229985 -1.69107456254092
134 -0.780176404594415 -0.864717970555178 0.348792033043979
134 -0.0645245479213339 0.14630753305863 0.384371101571623
134 -1.13800233293096 -0.903603566848017 -2.1654621429095
135 -0.243437512089604 -1.33134512606924 -0.750205861476568
135 -1.22745881501509 -1.9924002630475 -0.208613373889104
135 0.740583790835882 -0.125891640991241 -1.91245543337959
135 -0.69071992251028 -1.75908668529047 0.708535948156818
136 0.561670826667612 -0.553633200212468 -0.0860632489605524
136 1.72460509376137 -0.592518796505306 -0.643468655893637
136 0.114388416246936 -0.398090815041113 1.33314626230878
136 0.293301380415207 1.19621863296528 0.653190730447148
137 -0.511806958342009 1.27398982555095 0.629471351428722
137 0.114388416246936 -0.0092348521127254 0.763881165866483
137 -0.780176404594415 0.496277899694179 1.0247943350692
137 -0.422350476257875 0.612934688572695 1.23826874623506
138 0.382757862499342 -1.60354430011911 0.70458271832041
138 -0.69071992251028 1.39064661442947 0.740161786848054
139 0.114388416246936 1.89615936623637 1.23826874623507
139 -0.959089368762686 -1.02026035572653 0.408090480590051
139 -0.780176404594415 1.00179065150108 0.84294576259458
139 1.36677916542483 -1.02026035572653 0.0799724041684485
140 -0.69071992251028 -0.709175585383823 -0.631608966384421
141 -0.959089368762686 -1.75908668529047 -0.532778220474298
141 -0.86963288667855 1.93504496252921 1.30152042361754
142 -0.601263440426145 0.379621110815662 1.25803489541709
142 0.0249319341628009 0.14630753305863 -1.91245543337959
143 -1.85365418960404 -0.514747603919629 -1.77409238910542
143 2.17188750418204 -0.0092348521127254 0.13136439204171
143 -0.601263440426145 -0.320319622455436 -2.23662027996478
143 2.79808287877099 0.418506707108501 -0.501152381783063
143 1.45623564750896 1.27398982555095 1.511041604947
144 -0.959089368762686 -0.0092348521127254 0.344838803207571
145 0.203844898331071 -1.21468833719073 -1.16924822413548
145 -0.243437512089604 -0.125891640991241 0.977355577032344
145 2.08243102209791 1.8183881736507 1.21850259705304
146 -0.959089368762686 -1.2924595297764 0.0799724041684504
146 0.651127308751747 -1.64242989641195 -0.299537660126415
146 -0.780176404594415 -0.048120448405564 -0.849036607386687
146 1.45623564750896 1.15733303667244 1.25408166558069
147 0.382757862499342 1.19621863296528 0.961542657686725
147 -0.601263440426145 0.729591477451211 0.0957853235140667
147 -0.0645245479213339 -0.631404392798145 -1.06251101855255
147 -0.0645245479213339 0.340735514522823 0.139270851714521
148 0.561670826667612 0.14630753305863 0.467388928136124
148 -0.153981030005469 0.262964321937146 1.37267856067283
148 -1.4958282612675 -0.436976411333951 -0.0465309505965072
149 -0.69071992251028 0.14630753305863 1.04060725441482
149 -1.04854585084682 -1.52577310753344 -2.44218823145783
149 -0.601263440426145 0.340735514522823 -0.41813455521856
149 -0.511806958342009 -1.2924595297764 0.443669549117693
150 -0.33289399417374 0.262964321937146 0.487155077318147
150 -0.33289399417374 0.107421936765791 0.285540355661498
150 0.919496755004153 1.39064661442947 0.234148367788239
150 -1.31691529709923 0.496277899694179 1.33314626230878
151 0.919496755004153 0.0296507441801132 -0.481386232601037
151 -0.422350476257875 -1.40911631865492 -1.105996546753
152 1.8140615758455 -0.631404392798145 0.902244210140654
152 0.382757862499342 -0.553633200212468 0.700629488484008
152 0.293301380415207 1.46841780701515 1.41616408887328
152 -0.86963288667855 -0.47586200762679 -0.758112321149375
153 1.00895323708829 0.379621110815662 0.313212964516335
153 1.63514861167723 -0.281434026162596 -2.1733686025823
153 -0.69071992251028 -0.281434026162596 -0.552544369656324
154 0.0249319341628009 0.496277899694179 0.704582718320414
154 0.740583790835882 -0.436976411333951 -1.2680789700456
154 -0.33289399417374 -1.40911631865492 -0.932054433951188
154 0.740583790835882 -0.242548429869758 -1.07832393789817
155 1.00895323708829 1.42953221072231 1.49127545576498
155 -0.33289399417374 0.574049092279856 -0.690907413930494
155 -1.04854585084682 -1.40911631865492 -0.904381825096354
156 2.44025695043445 1.1184474403796 0.210428988769809
156 -0.153981030005469 -1.4868875112406 -1.27993865955481
156 0.203844898331071 -0.748061181676662 -0.0504841804329109
156 -0.86963288667855 -1.40911631865492 0.858758681940199
157 0.651127308751747 1.50730340330799 1.66917079840319
157 -0.780176404594415 1.74061698106502 1.09595247212449
158 -0.511806958342009 -1.44800191494776 -2.18918152192792
158 -1.67474122543577 -0.631404392798145 -1.49736630055708
158 0.830040272920017 -1.2924595297764 -0.896475365423545
159 0.0249319341628009 0.418506707108501 0.491108307154553
159 -1.7641977075199 -1.2924595297764 0.012767496949565
159 2.35080046835031 0.651820284865534 0.11555147269609
160 0.114388416246936 1.50730340330799 1.21850259705304
160 -0.243437512089604 -1.05914595201937 -1.11785623626222
160 -0.511806958342009 0.846248266329727 1.15920414950697
160 0.919496755004153 0.846248266329727 0.763881165866486
161 0.0249319341628009 -0.398090815041113 0.356698492716786
161 0.651127308751747 -0.670289989090984 -1.88082959468835
161 -0.33289399417374 0.14630753305863 1.31338011312676
162 1.63514861167723 -0.631404392798145 -2.52125282818593
162 -0.511806958342009 1.27398982555095 1.13548477048854
162 -1.40637177918336 0.379621110815662 0.542500295027814
163 -1.13800233293096 1.35176101813663 1.4319770082189
163 -0.153981030005469 0.962905055208244 1.39639793969126
163 0.472214344583476 1.8183881736507 1.23826874623506
164 -0.86963288667855 -0.47586200762679 -0.433947474564181
164 -0.0645245479213339 -1.79797228158331 -0.0307180312508848
164 0.0249319341628009 0.14630753305863 0.17089669040576
164 0.919496755004153 -1.79797228158331 -0.726486482458139
165 -0.0645245479213339 0.107421936765791 0.625518121592317
165 1.00895323708829 -0.47586200762679 -1.93222158256161
165 -0.959089368762686 -1.75908668529047 -0.979493191988048
165 -0.959089368762686 -0.631404392798145 0.423903399935669
166 -0.69071992251028 -1.87574347416899 -0.497199151946658
166 -1.4958282612675 -1.75908668529047 0.230195137951834
