515 21 1 13 8 2 4 5 5 5 2 2 4 1 2 1 1 1 4 4 3 4 3 5 2 2 1 1 5 5 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1
516 184 1 14 8 1 1 1 1 3 1 1 5 5 2 4 5 5 1 3 1 4 2 3 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
517 25 1 13 7 2 1 5 3 4 5 5 1 4 2 3 5 5 3 5 3 5 5 5 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 2 2 2 1
518 200 0 14 9 1 1 1 1 2 1 1 3 1 1 1 1 1 5 4 4 3 1 4 3 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
519 141 0 13 7 5 4 5 2 5 1 1 1 1 5 5 3 5 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 2
520 21 1 13 8 3 4 4 3 3 5 5 4 3 3 4 5 4 2 3 1 1 1 1 2 1 1 2 1 2 3 2 1 2 3 1 1 1 1 1 1 1 1 1 1 1 1
521 177 1 12 7 3 3 2 4 3 5 4 5 5 4 3 5 5 3 3 2 2 2 3 2 3 -999 2 2 3 3 2 2 2 2 3 3 3 2 3 2 2 1 1 1 1 1
522 35 1 14 8 3 2 4 3 4 4 2 2 5 3 2 2 3 3 3 2 1 2 4 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 2 2 2
523 141 1 12 7 5 3 5 4 5 5 5 5 5 5 2 1 5 3 3 1 3 4 3 5 4 4 1 4 4 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1
524 35 1 13 8 5 5 5 5 5 3 3 4 5 5 1 5 3 3 4 2 1 5 3 1 1 1 1 1 2 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
525 77 1 12 7 4 2 4 4 4 4 4 5 3 2 2 3 3 4 4 4 3 3 4 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
526 92 0 13 6 5 5 5 5 5 4 -999 4 5 4 1 5 3 4 4 1 2 5 1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 -999 1 1
527 22 0 13 8 5 4 5 5 5 5 5 5 5 5 5 5 5 1 3 1 1 1 2 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2
528 142 1 13 8 2 3 3 3 4 4 5 5 2 4 2 5 5 2 2 3 2 1 2 1 1 1 1 1 1 1 1 1 4 2 1 1 1 1 1 1 2 1 1 2 2 2
529 110 1 14 8 4 4 4 4 4 2 2 2 2 3 3 2 2 1 1 3 4 1 1 4 3 4 3 2 5 4 2 1 3 2 3 4 2 1 3 3 3 1 1 1 1 1
530 102 1 15 10 5 2 3 4 1 5 5 5 5 5 5 5 5 3 1 2 2 3 1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
531 186 0 14 9 5 4 5 1 5 2 2 5 5 5 4 5 5 1 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2
532 88 1 13 7 4 4 3 3 4 5 4 5 4 5 3 4 5 3 4 1 1 1 3 1 1 1 1 1 1 2 1 1 3 3 3 3 1 1 1 1 1 1 1 2 2 2
533 111 0 13 7 5 5 5 5 5 5 2 5 5 4 -999 5 5 1 3 2 4 3 3 1 1 1 2 1 1 1 1 1 5 1 2 1 1 1 1 1 1 1 2 1 1 1
534 57 1 15 9 1 2 1 3 3 2 5 3 5 2 5 3 3 3 3 2 1 1 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 1 2 2
535 74 1 14 9 5 5 5 5 5 2 4 4 5 4 2 4 1 2 3 3 4 3 1 5 2 1 1 1 5 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
536 117 1 11 6 -999 -999 -999 -999 -999 5 5 4 5 5 5 5 5 2 2 1 1 2 1 2 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1
537 210 1 16 10 2 4 4 4 4 3 2 1 3 2 4 2 5 4 5 3 3 3 4 1 1 2 2 2 3 3 3 3 5 4 4 1 4 4 1 1 1 1 2 2 2 2
538 205 0 14 9 5 4 4 4 4 5 5 4 5 5 3 4 5 2 2 1 2 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1
539 12 1 14 8 5 5 5 5 5 5 5 5 5 5 5 5 5 3 3 3 1 1 3 1 1 1 1 1 1 1 1 1 5 5 5 5 1 1 1 1 1 2 1 1 4 5
540 93 0 11 6 -999 -999 -999 -999 -999 5 5 5 5 4 3 4 4 1 2 1 1 4 5 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
541 85 0 11 6 5 1 5 5 5 5 5 5 5 5 5 5 5 1 1 1 1 1 1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1
542 130 1 12 6 3 3 5 4 5 3 3 4 5 1 4 1 5 2 4 1 1 1 1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 2 2 1 1 1
543 19 0 13 8 3 3 5 4 4 4 5 5 5 2 3 4 5 3 3 2 4 -999 5 4 1 1 1 1 1 2 1 -999 2 1 1 -999 2 1 -999 -999 -999 2 1 1 3 3
544 121 0 14 9 5 5 5 5 5 2 5 5 5 4 4 5 5 1 3 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
545 204 1 14 9 2 2 4 2 4 4 3 3 4 1 2 2 4 1 3 4 1 4 2 2 1 4 2 3 4 3 2 2 1 3 2 3 2 3 2 1 3 1 2 1 1 1
546 201 0 14 7 5 1 5 5 5 1 1 4 1 2 5 2 1 3 4 2 1 5 1 5 3 4 5 4 1 1 -999 2 1 1 1 1 2 1 1 2 1 2 1 -999 2 1
547 166 1 15 9 5 4 5 1 5 3 3 3 3 3 3 3 3 3 3 3 3 3 3 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3
548 103 0 12 6 5 5 5 5 5 5 5 5 5 5 4 4 5 1 1 1 1 3 1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1
549 104 1 15 10 4 4 4 3 3 5 5 5 5 4 3 4 5 2 3 1 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 4 3 4 2 3
550 26 1 12 6 2 5 5 2 5 1 1 3 1 5 3 1 2 3 4 2 4 -999 4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1
551 188 1 12 6 -999 -999 -999 -999 -999 5 5 5 5 5 5 5 5 4 1 3 3 2 4 5 4 5 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
552 44 0 12 7 4 4 5 1 5 5 5 5 5 3 4 3 5 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 4 1 1 1 1 1 1 3 2 3 1 1
553 37 1 12 6 2 2 5 2 5 1 2 4 2 2 3 1 5 4 4 3 2 5 5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1
554 79 1 11 6 4 2 5 1 5 2 5 5 1 4 3 1 5 2 4 3 3 1 3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 2 1 1 1
555 153 1 12 7 5 5 5 5 5 1 5 5 5 5 2 5 5 2 1 1 3 4 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
556 63 0 13 7 3 3 -999 4 3 2 4 1 5 3 3 2 3 2 1 1 3 1 5 5 3 1 3 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1
557 185 1 13 8 3 3 5 4 4 4 1 2 5 4 2 -999 3 3 3 4 3 3 3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
558 226 1 16 10 1 1 2 1 2 3 2 3 1 3 2 2 4 4 4 3 4 3 4 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 3 2 3 3 3
559 184 0 13 7 2 3 4 3 3 3 5 5 4 4 2 5 5 2 3 2 3 1 2 3 1 1 2 1 -999 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1
560 163 1 12 6 -999 -999 -999 -999 -999 5 4 5 5 5 4 3 2 3 4 4 3 4 1 3 5 1 5 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1
561 3 0 14 8 1 1 1 1 1 2 5 4 -999 5 4 5 5 1 3 5 3 3 3 2 -999 -999 -999 -999 -999 2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1
562 82 0 13 8 2 2 2 2 3 5 5 5 5 2 4 1 5 2 4 1 3 5 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 4 3
563 126 0 13 6 5 5 5 5 5 4 5 5 5 1 1 5 5 3 4 4 5 -999 4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 5 1
564 75 0 16 10 5 5 5 5 5 2 3 2 5 3 5 5 5 1 3 1 1 3 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2
565 160 0 12 7 5 4 5 4 5 4 4 5 5 4 3 5 4 2 3 2 4 4 2 2 1 1 2 1 1 1 1 1 2 1 1 1 1 1 1 2 1 4 2 2 1 3
566 106 0 13 6 -999 -999 -999 -999 -999 5 5 1 5 5 5 5 5 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 2 1 1 1 2
567 41 0 15 9 5 2 5 4 5 4 4 3 5 1 3 4 5 3 4 3 1 4 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
568 94 1 16 10 2 2 4 4 4 3 4 5 4 4 1 5 5 2 3 1 3 2 3 1 1 1 2 1 1 1 1 1 1 2 1 1 1 1 3 1 1 1 1 1 1 1
569 136 0 11 6 -999 -999 -999 -999 -999 5 5 5 5 5 5 5 5 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 5 2 5 2 4 3 4 3 2 1 1 1 1 1
570 203 1 13 8 2 2 1 1 1 2 3 4 1 1 5 1 3 5 5 2 4 5 5 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1
571 86 0 -999 9 4 4 5 4 5 5 4 5 5 2 4 4 5 2 4 3 1 2 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3
572 30 1 13 8 5 5 3 5 5 5 5 4 1 5 1 1 5 3 5 4 4 3 5 3 2 1 1 1 1 1 1 1 1 -999 2 1 1 1 1 1 1 1 1 1 1 1
573 84 0 16 9 4 4 4 4 4 5 5 5 5 5 5 5 5 3 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 2 4 4 3
574 112 0 15 10 1 3 2 2 2 1 3 4 2 4 2 4 2 2 4 1 4 2 4 1 4 2 4 2 4 3 1 4 1 4 2 4 2 4 2 4 3 2 4 3 2 5
575 41 0 15 9 2 2 4 2 4 2 4 2 2 2 2 2 4 4 4 3 2 2 2 2 2 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 2 2 2
576 80 1 16 9 5 5 5 5 5 1 3 2 4 3 4 4 5 3 4 1 3 3 2 1 1 1 1 1 1 1 1 1 2 2 1 1 2 1 1 1 1 1 4 3 3 3
577 38 1 12 7 1 2 1 -999 5 3 5 5 5 5 5 1 3 3 1 1 4 4 1 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
578 180 1 12 6 4 4 5 5 5 4 3 5 3 3 3 2 5 3 3 2 1 3 2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 2 1
579 207 0 11 6 3 2 2 1 1 5 5 5 5 5 5 5 5 1 1 1 1 1 2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1
580 133 0 15 9 2 2 4 2 4 5 5 5 5 5 5 5 5 1 1 1 1 5 3 2 3 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
581 206 0 14 8 4 4 5 4 5 4 4 4 2 2 3 5 4 4 3 1 1 3 3 2 4 1 1 1 1 1 1 1 2 2 2 1 1 1 1 1 1 1 1 1 1 1
582 106 1 12 6 2 2 5 4 4 1 4 4 3 3 2 5 5 4 2 3 4 3 5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1
583 67 0 16 10 5 4 5 5 5 5 4 5 4 2 5 5 5 1 3 4 1 2 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 4 3 3 3
584 166 1 15 10 4 4 5 3 5 3 3 2 5 4 3 1 2 3 3 1 2 1 3 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -999 1
585 7 1 14 8 2 2 1 2 4 1 2 -999 4 1 5 2 2 3 4 1 5 5 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 3 2 4 4 4
586 118 1 14 8 4 4 3 3 3 5 2 5 5 2 1 1 2 3 5 3 3 3 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1
587 107 1 14 9 1 2 4 1 3 1 5 4 1 1 2 2 5 2 4 2 3 5 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1
588 28 1 17 10 4 3 3 3 4 2 4 4 2 1 3 5 5 5 5 5 3 3 4 1 1 1 1 1 1 3 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 2
589 24 0 11 6 -999 -999 -999 -999 -999 2 5 5 3 5 2 4 3 5 1 3 3 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
590 89 1 12 7 4 4 5 4 5 3 3 3 5 4 3 3 5 3 3 4 3 1 3 2 2 1 2 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1
591 189 1 11 6 3 4 3 3 3 4 1 5 5 1 1 1 2 3 4 4 4 3 1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1
592 1 0 15 10 5 5 5 5 5 5 5 5 5 5 5 5 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1
593 137 -999 -999 6 5 5 5 5 5 4 5 5 5 4 5 1 5 1 3 1 3 4 1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1
594 153 1 11 6 5 5 5 5 5 5 5 5 5 5 4 5 5 2 2 1 1 2 2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1
595 61 0 12 6 1 1 5 1 1 2 1 1 1 1 3 1 5 4 4 5 5 5 1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1
596 42 0 12 7 3 3 3 3 3 5 4 3 4 3 4 5 5 3 2 1 3 2 4 2 2 1 1 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1
597 141 0 12 7 4 5 5 5 5 5 5 5 5 5 5 5 5 1 1 1 1 1 1 5 5 5 5 5 5 5 5 -999 5 5 5 5 5 5 5 5 5 5 4 4 5 5
598 208 0 15 8 1 1 3 1 5 4 2 1 5 3 3 3 5 3 3 3 2 3 5 5 5 4 5 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 2
599 169 1 12 6 -999 -999 -999 -999 -999 5 4 -999 5 2 3 3 5 4 3 3 3 4 3 3 1 1 5 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 -999 1
600 22 0 13 8 5 4 5 5 5 5 5 5 5 5 5 4 5 1 1 1 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
601 60 1 12 7 5 4 5 5 5 5 5 5 5 5 5 5 5 3 2 1 2 2 4 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 -999 1
602 171 1 15 10 3 2 1 1 2 3 4 1 3 5 5 4 5 2 3 2 5 4 5 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1
603 73 1 12 6 5 3 4 3 5 4 4 4 5 4 5 5 5 3 2 3 1 2 3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1
604 38 1 13 8 4 3 5 4 5 3 4 5 5 3 4 5 5 3 4 5 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
605 90 0 12 6 -999 -999 -999 -999 -999 4 5 5 5 5 5 5 5 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
606 6 1 14 9 3 3 4 4 4 4 5 5 5 2 4 3 4 5 5 2 2 3 4 2 2 1 2 2 1 1 1 1 5 5 5 5 1 1 1 1 1 1 2 2 2 2
607 173 1 16 9 5 5 5 5 5 4 4 4 4 2 3 5 3 3 3 1 3 1 3 2 2 1 2 1 1 1 1 1 2 2 1 1 2 1 1 1 1 2 2 1 2 1
608 92 0 12 6 3 4 3 3 5 4 3 5 5 3 4 5 5 3 2 1 2 3 3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 2 1 1 2 1
609 148 0 13 8 3 3 3 3 3 1 1 1 1 1 1 1 1 5 5 5 5 5 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 5 2 1 2
610 191 1 15 10 5 5 5 5 5 5 4 3 5 4 5 1 5 3 3 1 3 4 1 1 1 1 2 1 1 1 1 1 2 2 1 1 1 1 1 1 1 2 1 3 2 2
611 112 1 15 10 1 2 2 2 1 4 5 3 1 1 1 1 3 4 5 3 5 5 2 2 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 4 4 2 2 1
612 121 1 16 10 5 5 5 5 5 4 4 3 1 2 5 5 4 3 4 3 4 5 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
613 212 0 12 6 5 5 5 4 5 5 1 3 2 1 1 3 4 3 3 4 3 5 4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 3 5
614 90 1 12 6 -999 -999 -999 -999 -999 4 4 2 3 3 2 2 5 4 3 3 2 2 2 4 4 4 4 4 4 4 1 1 2 2 1 2 2 2 1 1 1 1 1 1 1 1
615 125 0 13 7 1 5 1 5 1 1 1 1 1 1 1 1 1 5 5 5 5 5 3 4 4 2 2 2 2 2 2 2 5 5 5 5 1 2 5 1 1 3 1 3 3 2
616 120 0 12 6 5 5 5 5 5 4 5 5 4 2 5 1 5 1 4 1 2 1 1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 2 1 1 1
617 41 1 16 10 1 2 2 2 3 2 2 5 1 1 2 1 5 4 4 3 3 1 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 2 2
618 160 1 13 8 2 3 3 3 4 5 4 4 4 5 4 4 4 3 3 3 3 3 3 2 2 2 1 1 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1
619 94 0 14 9 4 4 5 4 5 5 5 4 2 2 5 4 5 3 3 1 2 2 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
620 146 1 15 9 5 4 4 4 5 4 5 4 4 3 5 1 5 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2
621 107 0 14 9 5 4 5 3 5 5 5 5 4 4 4 5 5 3 3 1 1 1 1 4 2 1 3 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
622 25 0 11 6 3 5 5 3 5 4 5 2 2 1 1 4 5 4 3 5 5 4 5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 3 2 2 3 1
623 18 1 13 8 3 3 5 3 5 5 4 4 4 4 1 5 4 5 5 3 3 3 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
624 86 0 16 10 3 4 5 2 5 4 4 5 5 3 4 2 4 2 3 2 5 3 5 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
625 104 0 14 9 5 4 5 4 5 4 5 5 4 4 3 3 5 2 3 3 1 2 2 1 1 1 1 1 1 5 1 1 2 1 1 1 1 1 5 1 1 3 3 2 3 3
626 124 0 12 6 -999 -999 -999 -999 -999 3 4 3 2 2 2 5 5 3 3 3 1 1 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
627 163 1 11 6 -999 -999 -999 -999 -999 4 5 5 5 4 4 5 5 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
628 212 0 12 6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
629 44 1 13 8 4 2 5 3 5 4 4 5 1 3 3 5 5 5 5 5 4 4 3 5 5 2 5 5 1 5 1 1 2 1 2 1 1 1 1 1 1 2 1 2 2 1
630 110 1 13 7 3 4 2 4 4 5 4 5 5 4 4 5 5 5 5 1 1 1 2 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
631 114 0 12 6 -999 -999 -999 -999 -999 4 5 5 1 3 4 1 5 4 2 3 2 3 4 5 5 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 4 1 1 1
632 132 0 12 6 -999 -999 -999 -999 -999 4 4 3 5 5 5 5 5 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1
633 138 1 13 7 3 4 4 3 4 5 2 1 2 1 1 1 5 3 4 5 3 5 5 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
634 40 1 15 10 2 3 2 3 4 2 4 5 3 5 2 4 2 3 2 3 5 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2
635 41 1 15 10 4 4 4 4 4 2 2 5 5 5 5 2 5 2 3 2 3 2 3 1 1 1 2 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 2 2 2
636 216 0 11 6 5 4 5 5 5 4 5 5 5 3 5 3 5 1 3 1 3 1 1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 2
637 25 0 14 8 5 1 3 1 5 2 5 5 5 2 5 5 5 2 4 1 1 1 1 2 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
638 72 1 14 9 2 2 2 1 3 4 4 4 3 1 1 1 5 3 4 2 4 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
639 93 1 11 6 2 2 1 2 3 4 4 2 2 3 2 2 4 3 3 3 4 3 4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 3 3 3 3 3
640 215 0 12 7 1 2 1 1 1 4 5 3 1 2 3 2 5 4 5 5 3 1 5 5 5 4 5 5 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1
641 19 0 12 7 4 4 5 4 3 5 5 4 5 4 4 5 5 3 2 1 3 4 3 1 2 2 4 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1
642 12 1 14 8 1 1 2 3 3 3 4 5 3 2 4 5 3 3 4 2 4 4 4 1 1 1 1 1 1 1 1 1 5 2 3 5 1 1 4 1 1 4 4 4 4 4
643 185 0 14 8 2 3 2 2 2 5 2 3 1 5 5 2 5 3 1 3 3 5 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
644 218 0 16 10 5 4 5 4 5 5 5 5 5 4 4 2 5 2 2 1 1 2 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
645 170 0 14 6 -999 -999 -999 -999 -999 1 5 5 1 5 5 5 5 1 1 1 1 1 1 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 1 2 1 1 1
646 54 0 15 9 2 2 2 2 3 5 4 5 2 3 2 2 5 3 4 1 2 1 2 1 3 1 1 1 1 1 1 1 5 2 1 1 4 4 4 1 1 4 2 4 4 4
647 120 1 12 6 -999 -999 -999 -999 -999 3 4 2 4 2 4 1 4 2 2 1 4 4 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
648 206 1 13 8 5 5 4 4 5 2 2 3 5 4 3 2 4 3 3 1 3 4 2 3 1 1 2 1 1 2 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1
649 152 0 13 6 5 5 5 5 5 4 2 2 2 5 3 5 4 3 3 2 3 2 4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1
650 184 1 14 8 1 3 2 3 3 2 2 4 2 2 5 1 2 3 3 2 5 2 4 1 2 1 2 1 1 1 1 1 2 1 1 2 1 1 1 1 1 3 3 3 3 3
651 98 1 11 6 -999 -999 -999 -999 -999 2 4 5 4 4 -999 3 5 2 2 2 2 1 2 1 1 2 2 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1
652 90 1 12 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 5 1
653 67 0 15 9 5 5 5 5 5 2 4 5 3 2 4 4 4 3 4 2 3 3 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1
654 137 1 12 6 4 4 5 4 5 4 2 2 5 4 2 4 4 3 4 2 3 3 4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1
655 81 1 13 6 3 3 2 2 1 1 3 4 5 2 1 2 3 3 5 3 4 4 3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 1 1 1 1 1
